run,n,overall_rmse,overall_rel_rmse,d5_rmse,d5_rel_rmse,d5_n,d5_target_rms,d10_rmse,d10_rel_rmse,d10_n,d10_target_rms
ecomesh_xy0p5_sizeinput_val_d5t10_d10t3,2883460,0.29954292475594085,0.44225812380086066,0.14231635584861888,0.18828578180704003,1609712,0.7558529087154772,0.42133356601194605,0.7489577750546734,1273748,0.5625598398804111
