Timestamp,Sensor_Raw_Value,AFD_Fz,Motor_Position_mm
2025-08-28T18:50:02.660069,6909440,0.06126666666667546,0.0
2025-08-28T18:50:02.721463,6908928,0.06126666666667546,0.0
2025-08-28T18:50:02.782948,6909952,-0.008733333333331927,0.0
2025-08-28T18:50:02.844506,6909440,0.13460000000001315,0.0
2025-08-28T18:50:02.844506,6909440,0.14460000000000406,0.0
2025-08-28T18:50:02.905918,6909952,0.11460000000000292,0.0
2025-08-28T18:50:02.967417,6909952,0.06126666666667546,0.0
2025-08-28T18:50:03.028682,6909696,0.0979333333333372,0.0
2025-08-28T18:50:03.090114,6909952,0.027933333333344024,0.0
2025-08-28T18:50:03.090114,6909952,-0.09539999999999083,0.0
2025-08-28T18:50:03.151488,6908928,0.0012666666666731885,0.0
2025-08-28T18:50:03.208954,6909440,-0.11539999999998685,0.0
2025-08-28T18:50:03.270387,6909440,-0.10206666666666564,0.0
2025-08-28T18:50:03.331931,6908928,0.017933333333338908,0.0
2025-08-28T18:50:03.393269,6909952,-0.08873333333333022,0.0
2025-08-28T18:50:03.393269,6909952,-0.03539999999998855,0.0
2025-08-28T18:50:03.454819,6908928,0.031266666666674325,0.0
2025-08-28T18:50:03.516179,6909440,-0.018733333333322832,0.0
2025-08-28T18:50:03.577611,6908672,-0.12539999999999196,0.0
2025-08-28T18:50:03.639110,6909440,-0.05206666666665427,2.0136704316010347e-07
2025-08-28T18:50:03.700480,6908416,-0.0753999999999948,0.005711172078106855
2025-08-28T18:50:03.700480,6908416,-0.06206666666665939,0.01438223832362407
2025-08-28T18:50:03.761730,6904576,0.011266666666678304,0.020154995155764056
2025-08-28T18:50:03.819346,6899712,0.031266666666674325,0.028827739459974272
2025-08-28T18:50:03.880764,6895104,0.0946000000000069,0.0345830780428809
2025-08-28T18:50:03.942207,6890496,0.14793333333333436,0.04318386719033525
2025-08-28T18:50:04.003660,6886912,0.1779333333333355,0.048969444390889766
2025-08-28T18:50:04.003660,6886912,0.20793333333333663,0.05747857797253239
2025-08-28T18:50:04.065040,6881792,0.19126666666667091,0.06319612667367265
2025-08-28T18:50:04.126539,6876672,0.1779333333333355,0.07173788171630723
2025-08-28T18:50:04.187987,6872576,0.1012666666666675,0.07740847833521732
2025-08-28T18:50:04.249370,6867200,0.07126666666668058,0.08597755217337394
2025-08-28T18:50:04.249370,6867200,0.12460000000000804,0.09169768508490142
2025-08-28T18:50:04.310654,6862848,0.23126666666667717,0.09747054260056298
2025-08-28T18:50:04.368482,6857472,0.2746000000000137,0.1
2025-08-28T18:50:04.429633,6855680,0.1779333333333355,0.1
2025-08-28T18:50:04.491111,6855168,0.22126666666667205,0.1
2025-08-28T18:50:04.552550,6855936,0.2812666666666743,0.1
2025-08-28T18:50:04.552550,6855936,0.24126666666666807,0.1
2025-08-28T18:50:04.613994,6856704,0.1846000000000103,0.1
2025-08-28T18:50:04.675425,6856960,0.11126666666667262,0.1
2025-08-28T18:50:04.736857,6857216,0.10460000000001202,0.1
2025-08-28T18:50:04.798210,6857728,0.13460000000001315,0.1
2025-08-28T18:50:04.859630,6857216,0.19126666666667091,0.1
2025-08-28T18:50:04.859630,6857216,0.18126666666668,0.1
2025-08-28T18:50:04.917129,6858496,0.12126666666667774,0.1
2025-08-28T18:50:04.978692,6857728,0.1646000000000143,0.1
2025-08-28T18:50:05.039965,6858496,0.22126666666667205,0.1
2025-08-28T18:50:05.101443,6858240,0.2579333333333338,0.1
2025-08-28T18:50:05.162865,6858752,0.1646000000000143,0.1
2025-08-28T18:50:05.162865,6858752,0.1012666666666675,0.1
2025-08-28T18:50:05.224221,6858240,0.07460000000001088,0.1
2025-08-28T18:50:05.285696,6858752,0.08126666666667148,0.1
2025-08-28T18:50:05.347155,6858752,-0.002066666666657113,0.1
2025-08-28T18:50:05.408545,6858496,0.13793333333334346,0.10286330510904124
2025-08-28T18:50:05.408545,6858496,0.22793333333334687,0.1114311707449389
2025-08-28T18:50:05.469840,6854400,0.1679333333333446,0.1170820333936193
2025-08-28T18:50:05.527463,6848768,0.15126666666667887,0.12563714578345014
2025-08-28T18:50:05.588868,6844416,0.15793333333333948,0.13130156714637
2025-08-28T18:50:05.650330,6837760,0.0946000000000069,0.13985758568789508
2025-08-28T18:50:05.711678,6834176,0.1846000000000103,0.14564024306632378
2025-08-28T18:50:05.711678,6834176,0.29793333333334004,0.15425962510409658
2025-08-28T18:50:05.773148,6828032,0.2812666666666743,0.1600385571922268
2025-08-28T18:50:05.834529,6822912,0.29126666666667944,0.1686980448327623
2025-08-28T18:50:05.896044,6818560,0.23126666666667717,0.1744298234716192
2025-08-28T18:50:05.957393,6811648,0.2679333333333389,0.1830253770759514
2025-08-28T18:50:06.018781,6807552,0.2612666666666783,0.188805416682819
2025-08-28T18:50:06.018781,6807552,0.354600000000012,0.19740852155126967
2025-08-28T18:50:06.076255,6801664,0.4079333333333395,0.2
2025-08-28T18:50:06.137677,6797056,0.354600000000012,0.2
2025-08-28T18:50:06.199181,6797568,0.2812666666666743,0.2
2025-08-28T18:50:06.260659,6798080,0.39126666666667376,0.2
2025-08-28T18:50:06.322023,6797312,0.4012666666666789,0.2
2025-08-28T18:50:06.322023,6797312,0.39793333333333436,0.2
2025-08-28T18:50:06.383484,6798336,0.38126666666666864,0.2
2025-08-28T18:50:06.444858,6799360,0.2746000000000137,0.2
2025-08-28T18:50:06.506374,6799872,0.36793333333334743,0.2
2025-08-28T18:50:06.567676,6800384,0.3246000000000109,0.2
2025-08-28T18:50:06.625231,6799616,0.30460000000000065,0.2
2025-08-28T18:50:06.625231,6799616,0.28793333333333493,0.2
2025-08-28T18:50:06.686581,6800384,0.29460000000000974,0.2
2025-08-28T18:50:06.747966,6799616,0.2846000000000046,0.2
2025-08-28T18:50:06.809489,6799872,0.2646000000000086,0.2
2025-08-28T18:50:06.870897,6800640,0.3279333333333412,0.2
2025-08-28T18:50:06.870897,6800640,0.24460000000001259,0.2
2025-08-28T18:50:06.932364,6800384,0.3412666666666766,0.2
2025-08-28T18:50:06.993888,6801664,0.3579333333333423,0.2
2025-08-28T18:50:07.055275,6801408,0.2612666666666783,0.2
2025-08-28T18:50:07.116573,6800896,0.2846000000000046,0.20000043629526018
2025-08-28T18:50:07.177921,6799104,0.3612666666666726,0.20860273569553822
2025-08-28T18:50:07.177921,6799104,0.38793333333334346,0.2143191768779411
2025-08-28T18:50:07.235597,6794240,0.4279333333333355,0.22293473294189387
2025-08-28T18:50:07.296957,6787072,0.47126666666667205,0.22862033140551938
2025-08-28T18:50:07.358336,6782976,0.5579333333333452,0.2372552187056155
2025-08-28T18:50:07.419830,6778112,0.47460000000000235,0.2430329090303129
2025-08-28T18:50:07.481259,6770944,0.4212666666666749,0.25163785976332587
2025-08-28T18:50:07.481259,6770944,0.46126666666668115,0.2573923928780599
2025-08-28T18:50:07.542599,6765568,0.5146000000000086,0.2660244274783779
2025-08-28T18:50:07.604206,6760704,0.5512666666666703,0.27170270960610193
2025-08-28T18:50:07.665450,6755072,0.54793333333334,0.28020596998231906
2025-08-28T18:50:07.726792,6749184,0.6279333333333383,0.2859341911367468
2025-08-28T18:50:07.784321,6742784,0.6746000000000052,0.29459733694523305
2025-08-28T18:50:07.784321,6742784,0.6179333333333474,0.30000000000000004
2025-08-28T18:50:07.845875,6737920,0.6612666666666698,0.30000000000000004
2025-08-28T18:50:07.907266,6734080,0.6079333333333423,0.30000000000000004
2025-08-28T18:50:07.968683,6735616,0.5812666666666715,0.30000000000000004
2025-08-28T18:50:08.030132,6736896,0.5612666666666755,0.30000000000000004
2025-08-28T18:50:08.030132,6736896,0.54793333333334,0.30000000000000004
2025-08-28T18:50:08.091608,6738432,0.604600000000012,0.30000000000000004
2025-08-28T18:50:08.153100,6740224,0.6312666666666686,0.30000000000000004
2025-08-28T18:50:08.214518,6743296,0.6079333333333423,0.30000000000000004
2025-08-28T18:50:08.275805,6745600,0.5579333333333452,0.30000000000000004
2025-08-28T18:50:08.333173,6748160,0.5246000000000137,0.30000000000000004
2025-08-28T18:50:08.333173,6748160,0.5712666666666806,0.30000000000000004
2025-08-28T18:50:08.394708,6748928,0.4979333333333429,0.30000000000000004
2025-08-28T18:50:08.456136,6748160,0.5079333333333338,0.30000000000000004
2025-08-28T18:50:08.517563,6748160,0.6012666666666675,0.30000000000000004
2025-08-28T18:50:08.578985,6749696,0.5946000000000069,0.30000000000000004
2025-08-28T18:50:08.640441,6750208,0.54793333333334,0.30000000000000004
2025-08-28T18:50:08.640441,6750208,0.6079333333333423,0.30000000000000004
2025-08-28T18:50:08.701909,6750464,0.6546000000000092,0.30000000000000004
2025-08-28T18:50:08.763276,6750976,0.6312666666666686,0.30000000000000004
2025-08-28T18:50:08.824641,6749952,0.6379333333333435,0.30000000000000004
2025-08-28T18:50:08.886034,6749696,0.5646000000000058,0.30571462887901446
2025-08-28T18:50:08.943702,6743040,0.5379333333333349,0.31143516452462827
2025-08-28T18:50:08.943702,6743040,0.45460000000000633,0.3199652067175857
2025-08-28T18:50:09.005045,6736384,0.5146000000000086,0.3257048722322997
2025-08-28T18:50:09.066402,6730240,0.6746000000000052,0.33426874408850804
2025-08-28T18:50:09.127928,6722048,0.6612666666666698,0.3399789764537468
2025-08-28T18:50:09.189392,6716928,0.624600000000008,0.3484992859062848
2025-08-28T18:50:09.189392,6716928,0.6746000000000052,0.35422515777854235
2025-08-28T18:50:09.250809,6709504,0.7812666666666743,0.3628849474696426
2025-08-28T18:50:09.312223,6704128,0.8046000000000006,0.36866361106838197
2025-08-28T18:50:09.373575,6698496,0.7646000000000086,0.37727567677025325
2025-08-28T18:50:09.434906,6692864,0.6846000000000103,0.3830023876718573
2025-08-28T18:50:09.492444,6688000,0.7312666666666772,0.39159965289605636
2025-08-28T18:50:09.492444,6688000,0.8212666666666806,0.3973455607891083
2025-08-28T18:50:09.553864,6681600,0.854600000000012,0.4
2025-08-28T18:50:09.615426,6675200,0.8312666666666715,0.4
2025-08-28T18:50:09.676861,6676736,0.8046000000000006,0.4
2025-08-28T18:50:09.738264,6678016,0.721266666666672,0.4
2025-08-28T18:50:09.738264,6678016,0.8412666666666766,0.4
2025-08-28T18:50:09.799646,6679296,0.7579333333333338,0.4
2025-08-28T18:50:09.861114,6680320,0.7679333333333389,0.4
2025-08-28T18:50:09.922591,6680576,0.8979333333333344,0.4
2025-08-28T18:50:09.983803,6680832,0.9046000000000092,0.4
2025-08-28T18:50:10.041296,6681600,0.8079333333333452,0.4
2025-08-28T18:50:10.041296,6681600,0.8046000000000006,0.4
2025-08-28T18:50:10.102808,6681088,0.7579333333333338,0.4
2025-08-28T18:50:10.164221,6680832,0.8012666666666703,0.4
2025-08-28T18:50:10.225676,6681600,0.8179333333333361,0.4
2025-08-28T18:50:10.287079,6682880,0.7612666666666783,0.4
2025-08-28T18:50:10.348693,6683392,0.6779333333333355,0.4
2025-08-28T18:50:10.348693,6683392,0.7712666666666692,0.4
2025-08-28T18:50:10.410141,6682112,0.7179333333333417,0.4
2025-08-28T18:50:10.471453,6682624,0.7179333333333417,0.4
2025-08-28T18:50:10.532679,6682368,0.7112666666666811,0.4
2025-08-28T18:50:10.594088,6682112,0.777933333333344,0.402850417618279
2025-08-28T18:50:10.651715,6678528,0.8779333333333383,0.4084978905883995
2025-08-28T18:50:10.651715,6678528,0.7512666666666732,0.4170560234838778
2025-08-28T18:50:10.713114,6670848,0.7512666666666732,0.42276769897959254
2025-08-28T18:50:10.774551,6663424,0.8346000000000018,0.43133747760240027
2025-08-28T18:50:10.835907,6657280,0.9012666666666789,0.4370572077798414
