run,n,overall_rmse,overall_rel_rmse,d5_rmse,d5_rel_rmse,d5_n,d5_target_rms,d10_rmse,d10_rel_rmse,d10_n,d10_target_rms
d5only_beta_g0p1,1609712,0.2224276021173836,0.1473120018059403,0.2224276021173836,0.1473120018059403,1609712,1.509908217868059,nan,nan,0,nan
