run,n,overall_rmse,overall_rel_rmse,d5_rmse,d5_rel_rmse,d5_n,d5_target_rms,d10_rmse,d10_rel_rmse,d10_n,d10_target_rms
sizeA_eco20_xy1_fold2_e2e_g05,481358,0.1447780023503292,0.26231475262431386,0.04122320225434559,0.4739751314128358,241612,0.08697334421632319,0.2009275953215886,0.2585382676880221,239746,0.7771677172527811
sizeA_eco50_xy1_fold1_e2e_g05,482279,0.30580360225641534,0.3380396597206103,0.08033004247706398,0.42545733247720074,242705,0.18880869207106374,0.4262823603251852,0.33581978846042093,239574,1.269378324247935
sizeA_ecomesh_xy1_fold3_e2e_g05,498971,0.15415991970282375,0.18913074107288716,0.06847613784976078,0.3557215620916227,242533,0.19249926107128554,0.20446804672906177,0.18232146782489678,256438,1.121469946289785
